Supplementary Data 2B. Differential gene expression in CD8A+ T cells at pre-treatment vs 8 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NDUFB5,0.067891094,-0.03072966,0.118,0.146,1
GMIP,0.067935039,-0.064104042,0.124,0.156,1
GLMN,0.068001108,0.024119264,0.049,0.055,1
TMEM65,0.068045292,-0.051845351,0.066,0.088,1
TBC1D7,0.068086011,-0.032694126,0.061,0.081,1
CEP95,0.068127851,-0.005027601,0.09,0.107,1
UBE2O,0.068139741,0.023693161,0.068,0.079,1
BTF3,0.068180513,0.020300669,0.888,0.93,1
DNTTIP2,0.068248294,-0.071972384,0.226,0.27,1
NXF1,0.06830081,-0.010180707,0.076,0.102,1
NCK1,0.068389661,0.011423493,0.166,0.185,1
NELFE,0.068621605,-0.010724551,0.148,0.172,1
UBN2,0.068645586,0.058699736,0.051,0.049,1
GRAMD1A,0.068661027,-0.064532022,0.137,0.165,1
TRAPPC12,0.068679626,-0.000477508,0.094,0.113,1
COG2,0.06875245,-0.085069277,0.064,0.092,1
RANBP6,0.068756204,-0.046347616,0.081,0.102,1
TAF3,0.06887216,-0.024735956,0.131,0.159,1
RTF2,0.068935806,-0.012738182,0.185,0.211,1
SUPT6H,0.069132286,0.110728204,0.125,0.104,1
S1PR5,0.069168999,0.071414559,0.356,0.369,1
POLR3D,0.069200009,-0.016471251,0.049,0.062,1
PGP,0.069281063,0.039617468,0.208,0.222,1
ITCH,0.069326349,0.042151134,0.11,0.118,1
ZNF720,0.069348555,0.051372097,0.078,0.08,1
ARHGAP35,0.069360106,0.006520065,0.085,0.101,1
PTCH1,0.069506779,0.017002803,0.06,0.071,1
TAF1,0.069531122,0.07182959,0.066,0.057,1
LTA4H,0.069667824,-0.000952718,0.104,0.12,1
VAV1,0.069829753,-0.068149851,0.114,0.147,1
NOC2L,0.070233127,0.031379413,0.124,0.138,1
ZMYM4,0.070242542,0.059770757,0.083,0.083,1
STRADA,0.070247471,0.020935164,0.049,0.06,1
CHRAC1,0.07078485,0.000317759,0.14,0.156,1
USP21,0.07079798,-0.050155854,0.048,0.07,1
DNLZ,0.070855137,0.023601373,0.111,0.127,1
CCDC102A,0.070890739,-0.039896375,0.066,0.088,1
SOAT1,0.071030271,-0.054468838,0.074,0.098,1
MRPL10,0.071341674,-0.128497724,0.254,0.315,1
PDZD11,0.071410902,-0.065381491,0.074,0.101,1
KRBOX4,0.07142198,-0.068352229,0.046,0.068,1
TMEM173,0.07145266,-0.080113556,0.252,0.308,1
COX17,0.071470089,0.051325277,0.223,0.233,1
MBD5,0.071594012,0.004801979,0.099,0.116,1
PCNX4,0.071808957,-0.00962537,0.073,0.088,1
FOXN3,0.072304663,0.010859092,0.252,0.29,1
LMBRD2,0.072322348,-0.042699013,0.035,0.05,1
ERGIC2,0.072377521,0.04122394,0.104,0.111,1
LRCH3,0.072415404,0.040107226,0.082,0.091,1
FAM169A,0.07246624,0.052132572,0.075,0.075,1
CERT1,0.072484826,0.031251288,0.085,0.087,1
AGL,0.072641632,0.078624274,0.058,0.05,1
SBF1,0.072675618,0.067667231,0.126,0.128,1
TIMMDC1,0.072913363,-0.068092915,0.093,0.123,1
LRRC14,0.072935887,-0.007865195,0.072,0.089,1
RNF6,0.072990837,-0.021761495,0.095,0.115,1
ARID2,0.073048116,-0.048032989,0.077,0.102,1
LRRC59,0.07311402,-0.046303358,0.079,0.105,1
EPS15,0.07317987,-0.0778163,0.2,0.243,1
TTC5,0.073435191,-0.012747978,0.051,0.064,1
PLEKHA1,0.073451874,-0.028785225,0.162,0.198,1
TNPO3,0.073566986,0.02250888,0.081,0.09,1
FBXW7,0.073643923,0.010305441,0.104,0.129,1
CBWD2,0.073695528,-0.076107407,0.049,0.071,1
PRKAR2A,0.073752629,-0.011908742,0.137,0.16,1
KAT2B,0.073804314,0.103114867,0.074,0.07,1
ZNF131,0.073836884,-0.033056592,0.115,0.137,1
SAT1,0.073852549,0.039297168,0.4,0.435,1
BLVRB,0.073867189,-0.045592317,0.039,0.055,1
OSTM1,0.073942526,0.01867826,0.152,0.164,1
RBM19,0.074070137,-0.027240239,0.06,0.077,1
NIT2,0.07419157,0.029517548,0.089,0.097,1
DVL2,0.074204175,-0.001290386,0.051,0.06,1
TMEM30A,0.074221101,-0.021492765,0.181,0.21,1
WDR75,0.074266018,-0.033398239,0.053,0.069,1
RPS9,0.074309164,0.057115387,0.98,0.992,1
ITGA5,0.074336501,-0.01450537,0.078,0.096,1
VAPB,0.074352785,-0.029437031,0.094,0.119,1
APEH,0.074532968,-0.034925463,0.144,0.18,1
COG7,0.074800945,-0.01979318,0.035,0.05,1
EIPR1,0.074836861,-0.035525573,0.055,0.075,1
STX2,0.074847956,-0.075113326,0.071,0.099,1
PPM1A,0.074883049,0.004187813,0.097,0.111,1
RPL11,0.075011884,0.0276201,0.994,1,1
GBP1,0.075049717,0.018582775,0.126,0.14,1
HEMK1,0.075279593,0.012348936,0.059,0.073,1
ATP13A3,0.075291003,0.057298716,0.072,0.075,1
TELO2,0.075333103,0.043362047,0.058,0.062,1
ZNF330,0.075369072,-0.06932611,0.047,0.069,1
AC100810.1,0.075506383,-0.047957723,0.073,0.096,1
RASSF4,0.075510308,-0.013934895,0.068,0.09,1
STAT5B,0.075568094,0.124508983,0.171,0.175,1
PCBP1-AS1,0.075583002,0.089292902,0.115,0.105,1
ISYNA1,0.075607027,-0.035583746,0.051,0.068,1
ARHGEF9,0.075654974,0.080039776,0.105,0.101,1
NUP205,0.075810939,0.06440853,0.054,0.047,1
NIPAL3,0.075890163,0.040621897,0.073,0.079,1
IL17RA,0.075923875,0.031609255,0.113,0.127,1
NSA2,0.075959318,-0.024142612,0.376,0.416,1
APOBEC3H,0.076019017,0.022202542,0.051,0.059,1
ANXA4,0.076034417,-0.044695327,0.068,0.091,1
SLC38A9,0.076329246,0.020175353,0.047,0.053,1
PPP1R15B,0.076418144,0.024302975,0.058,0.065,1
TLE5,0.076436794,0.000168788,0.907,0.939,1
PIK3C3,0.076639377,0.025883826,0.081,0.09,1
IGHMBP2,0.076663353,0.081278102,0.05,0.036,1
VAMP1,0.076901946,-0.004830169,0.054,0.071,1
SNUPN,0.077038601,-0.047940376,0.054,0.075,1
DCAF12,0.077122643,0.023341676,0.053,0.062,1
GTF2H1,0.07720957,-0.026136955,0.067,0.086,1
MAPK9,0.077319488,-0.002257872,0.072,0.088,1
PIK3C2A,0.077518282,0.037318582,0.047,0.052,1
ZNF263,0.077584034,-0.012716525,0.065,0.075,1
FURIN,0.077616963,-0.057116188,0.033,0.053,1
INTS13,0.07762359,-0.019937091,0.047,0.063,1
MRPL47,0.077628175,-0.015124877,0.104,0.127,1
SEPTIN2,0.077789942,-0.075618985,0.279,0.328,1
UQCC2,0.077809976,0.026890438,0.09,0.099,1
SVIP,0.077827716,0.015673025,0.105,0.114,1
POC1B,0.07794753,0.026346204,0.076,0.081,1
SLC35E1,0.078322974,-0.112520651,0.038,0.059,1
C12orf10,0.078324255,0.001636099,0.102,0.115,1
RARS,0.078360012,0.027314594,0.049,0.055,1
STRIP1,0.078376823,-0.080585228,0.093,0.124,1
CMTR1,0.078450234,-0.007550893,0.057,0.075,1
FGD3,0.078507173,-0.057997144,0.229,0.274,1
WDFY1,0.078702643,-0.03669273,0.09,0.111,1
SCAF8,0.078762458,-0.032870802,0.09,0.111,1
REV1,0.078796713,-0.057274954,0.088,0.115,1
SLC25A53,0.078803035,-0.018785163,0.048,0.062,1
NUDT15,0.078834784,-0.038241067,0.039,0.055,1
FTSJ3,0.078907944,0.050997681,0.064,0.067,1
LY75,0.078946272,-0.060751827,0.137,0.17,1
HMBOX1,0.079008051,-0.037569012,0.048,0.068,1
CES2,0.079034944,-0.012038198,0.045,0.061,1
CCDC90B,0.079092303,0.024589377,0.109,0.121,1
CRELD2,0.079107603,0.070934864,0.151,0.151,1
PPIP5K2,0.07919807,0.047549098,0.122,0.122,1
WASHC2A,0.079265342,-0.004604821,0.068,0.08,1
ORAI2,0.079471089,-0.038329953,0.055,0.074,1
LINS1,0.079489894,0.091156903,0.116,0.11,1
SPIDR,0.079545429,-0.031787916,0.085,0.109,1
ATP6V1E1,0.079585479,-0.074058126,0.093,0.122,1
ALKBH3,0.079660681,0.032571498,0.057,0.059,1
RTL8C,0.079688194,0.03114559,0.127,0.131,1
MBIP,0.079733672,-0.051888423,0.045,0.064,1
TMEM115,0.079740601,-0.057612075,0.065,0.091,1
ZNHIT1,0.079882845,-0.026561638,0.298,0.339,1
HERC2,0.079895839,0.096190352,0.141,0.144,1
CAMLG,0.079970813,-0.007444764,0.22,0.247,1
SNIP1,0.079981144,-0.03861966,0.073,0.094,1
NCR3,0.080192171,-0.025921524,0.061,0.076,1
SEL1L,0.08034436,0.014020525,0.11,0.124,1
RANGRF,0.080445154,0.044324216,0.134,0.146,1
MRPL20,0.080463913,-0.027460068,0.214,0.249,1
PRPF3,0.080516927,0.003963087,0.083,0.099,1
FAM91A1,0.080626728,-0.050803028,0.051,0.075,1
CHMP2A,0.080634999,0.021578907,0.168,0.192,1
DNAJC30,0.080938882,-0.023492467,0.038,0.052,1
ANXA2,0.081154988,-0.150364332,0.342,0.419,1
IRAK1,0.081282174,0.033418831,0.123,0.135,1
TRPT1,0.081287035,-0.053683584,0.113,0.143,1
YLPM1,0.081370927,-0.03614693,0.092,0.114,1
PPM1M,0.081470788,-0.036537573,0.183,0.216,1
PSMD14,0.081583932,-0.057409462,0.105,0.134,1
CNOT3,0.08162784,0.004370795,0.078,0.092,1
CCNI,0.081644363,0.0052304,0.729,0.776,1
POLR3K,0.081696554,0.024296935,0.062,0.068,1
PLEKHF2,0.081712548,-0.043276897,0.081,0.108,1
MGRN1,0.081715188,0.088395273,0.099,0.1,1
SRXN1,0.082257996,-0.060029597,0.056,0.081,1
BID,0.082428407,-0.062101144,0.084,0.113,1
BIRC3,0.082506137,-0.059729641,0.058,0.075,1
KDM3B,0.082507947,0.09046381,0.11,0.111,1
CD53,0.082523606,-0.133222339,0.575,0.656,1
ENY2,0.082535407,-0.013393765,0.225,0.253,1
C1orf131,0.082555574,0.019834976,0.083,0.093,1
HYOU1,0.082573147,0.065002555,0.103,0.101,1
HSDL2,0.082638996,-0.0629472,0.047,0.069,1
PLCB1,0.082842913,-0.059583334,0.131,0.162,1
FRAT1,0.083024863,-0.053553423,0.061,0.081,1
IL18R1,0.083050551,-0.052031467,0.055,0.072,1
VPS35L,0.08312665,-0.051901017,0.045,0.065,1
BAG5,0.083156029,-0.04202461,0.11,0.136,1
MMP25-AS1,0.083272484,0.014713649,0.104,0.115,1
NSUN5,0.083321101,0.073827495,0.131,0.13,1
BRD1,0.08347858,0.079309741,0.054,0.04,1
PEX19,0.083610922,-0.096245981,0.051,0.081,1
EIF4EBP1,0.083855657,-0.048771492,0.037,0.055,1
TOR1A,0.084069061,-0.035604654,0.09,0.111,1
DENND4B,0.084112096,0.033321522,0.107,0.113,1
CS,0.084226098,0.01474165,0.13,0.149,1
ETF1,0.084250693,0.02537686,0.089,0.095,1
MAPK1,0.084270752,-0.011874587,0.282,0.328,1
CCPG1,0.084318309,-0.002347716,0.114,0.136,1
AL135925.1,0.084339443,-0.026533297,0.039,0.052,1
MED1,0.084781312,-0.016191385,0.08,0.094,1
DHRS13,0.084795784,-0.08405972,0.065,0.093,1
SMIM29,0.084870125,0.005646679,0.167,0.188,1
CRYZ,0.08516002,-0.004595519,0.051,0.064,1
DUSP8,0.08520105,-0.09517997,0.061,0.089,1
ABHD3,0.085213227,0.041332354,0.095,0.103,1
UTP14A,0.085229538,0.051684906,0.054,0.055,1
ANKRD36,0.085305566,0.102134647,0.207,0.211,1
GATC,0.085480707,0.00968182,0.047,0.056,1
AC119396.1,0.085520564,-0.009051008,0.125,0.145,1
QSOX1,0.085769537,-0.085880895,0.06,0.09,1
NAA30,0.085869394,-0.087227861,0.036,0.059,1
PIK3R2,0.085881813,0.015201038,0.053,0.06,1
RASA2,0.085919535,0.09085881,0.2,0.198,1
C18orf25,0.085960215,-0.046508692,0.058,0.078,1
ANKRD17,0.086005308,0.058860399,0.105,0.113,1
POLD2,0.086168277,0.033716529,0.08,0.084,1
C19orf12,0.086204532,-0.06339141,0.098,0.13,1
FAM49A,0.086226473,-0.041626954,0.035,0.052,1
OXLD1,0.086242798,-0.078285545,0.147,0.184,1
SAP30BP,0.086247447,-0.018804709,0.189,0.22,1
TMEM8A,0.086271821,0.052806734,0.106,0.112,1
SLC30A5,0.086282822,-0.010736341,0.091,0.107,1
UBFD1,0.086534813,-0.002784507,0.044,0.055,1
CASP3,0.086590341,-0.009407096,0.058,0.075,1
OTULINL,0.086664765,-0.037105788,0.057,0.075,1
HIRA,0.086739323,0.052689634,0.076,0.08,1
CEMIP2,0.086861056,0.074753773,0.088,0.093,1
ZFYVE28,0.086938612,0.001043753,0.145,0.161,1
NFAT5,0.086976716,0.076679747,0.119,0.115,1
TMCC3,0.087016295,0.052357303,0.06,0.053,1
FAM210B,0.0870231,0.031756927,0.066,0.073,1
TIMM9,0.087029217,-0.016936627,0.071,0.087,1
PINX1,0.087044945,0.074586816,0.067,0.055,1
IKBKB,0.087056033,0.08871193,0.105,0.101,1
EEF1AKMT2,0.087084069,-0.06361862,0.067,0.094,1
TRRAP,0.087545186,-0.00721894,0.072,0.083,1
USF1,0.087656305,0.019492011,0.091,0.098,1
TARDBP,0.087673321,0.004053359,0.103,0.124,1
KDM4C,0.087739228,0.082119675,0.169,0.161,1
ATG16L1,0.087890237,0.009857002,0.065,0.079,1
SEC24B,0.087929908,-0.006017024,0.076,0.094,1
REST,0.087945312,0.047900146,0.283,0.302,1
EFTUD2,0.088035297,0.016698345,0.082,0.091,1
TGFBRAP1,0.088163975,-0.048605285,0.081,0.107,1
PARP6,0.088250177,-0.030950878,0.072,0.092,1
NTAN1,0.088420139,-0.003579435,0.101,0.116,1
ZNF121,0.088447308,0.00397624,0.05,0.062,1
CASP7,0.088682289,-0.02517982,0.037,0.053,1
SIRT2,0.088912271,0.05399907,0.136,0.138,1
DDX10,0.088979739,0.034325289,0.058,0.06,1
ZNF609,0.089443972,0.027479708,0.049,0.051,1
NF2,0.08948199,0.078982887,0.058,0.049,1
GGA1,0.089572284,0.014377114,0.114,0.131,1
ZNF195,0.089638585,-0.024853034,0.057,0.075,1
RP9,0.089822684,-0.042479109,0.097,0.123,1
AP1S2,0.089832581,0.007313367,0.104,0.116,1
MRPS10,0.089892012,-0.064271417,0.108,0.136,1
MAN1B1,0.090112367,0.035232096,0.091,0.101,1
TCEA1,0.09024714,0.04395437,0.444,0.47,1
OGG1,0.090298096,-0.019781295,0.041,0.055,1
DYM,0.090307176,0.031268143,0.126,0.134,1
SUPT7L,0.090327971,-0.057345277,0.102,0.133,1
POLR3GL,0.090401408,0.035766769,0.304,0.331,1
AL450998.2,0.090403727,0.016527948,0.066,0.076,1
DEXI,0.090517166,0.060076096,0.117,0.118,1
ARMC8,0.090531459,-0.058985615,0.107,0.138,1
ZNF280D,0.090669233,-0.00918932,0.078,0.094,1
YIPF4,0.09070312,-0.047889473,0.107,0.132,1
HS6ST1,0.090815879,-0.00529974,0.055,0.066,1
MED11,0.090858796,-0.094280293,0.048,0.073,1
SOS1,0.091211597,0.044336318,0.058,0.055,1
PBDC1,0.091233737,-0.013592059,0.121,0.141,1
ARAF,0.09139987,0.001672878,0.111,0.13,1
SUPT4H1,0.091401055,-0.029075262,0.283,0.328,1
RLIM,0.091429623,-0.033123926,0.06,0.078,1
NSRP1,0.091431556,-0.035051937,0.12,0.147,1
ATG14,0.091739953,0.079138146,0.099,0.094,1
ANTKMT,0.091975761,-0.038093009,0.16,0.185,1
HNRNPR,0.092066978,-0.070624347,0.36,0.414,1
PAK1IP1,0.092099892,0.008023182,0.043,0.052,1
URGCP,0.09224115,-0.075378777,0.032,0.05,1
CCDC32,0.092270761,-0.108760334,0.074,0.104,1
TXNDC11,0.092371963,-0.068755073,0.089,0.119,1
GIMAP6,0.092425196,-0.060232742,0.12,0.155,1
VPS37A,0.092467779,0.016642903,0.087,0.092,1
MPI,0.092496157,-0.056704246,0.049,0.07,1
FBXL6,0.092513499,0.039165984,0.11,0.116,1
NOL11,0.092588617,0.004482849,0.058,0.069,1
NOL9,0.092719215,0.024384513,0.077,0.091,1
LAS1L,0.09291998,0.055486028,0.089,0.094,1
DDX56,0.092940167,0.040246025,0.087,0.1,1
DICER1,0.093185943,-0.002826195,0.076,0.094,1
HMGXB3,0.093199971,0.012566077,0.084,0.098,1
NFKBIB,0.093882784,-0.013049003,0.097,0.117,1
GCN1,0.093981245,0.068308521,0.062,0.059,1
SYNE3,0.094228768,0.035827934,0.047,0.05,1
RPL10,0.094578802,0.000572689,0.997,0.999,1
LINC002481,0.094611125,-0.075814707,0.078,0.107,1
RB1CC1,0.094632386,-0.038837689,0.155,0.191,1
MPP6,0.094774802,-0.022420378,0.043,0.056,1
AL590550.1,0.094867148,-0.00340862,0.045,0.055,1
THAP6,0.09496353,-0.105158084,0.044,0.066,1
POLR3H,0.095064995,-0.040289207,0.041,0.057,1
APOBEC3D,0.095175835,-0.029875258,0.041,0.057,1
KAT2A,0.095176876,-0.031864206,0.037,0.053,1
CUL1,0.095182754,0.018346311,0.135,0.143,1
ZFP91,0.095209865,0.076828148,0.15,0.158,1
OSBPL8,0.095216425,0.002774443,0.28,0.302,1
ZC3H7B,0.095525466,-0.00532125,0.053,0.063,1
FAM104B,0.095565847,-0.038994607,0.038,0.054,1
FGD5-AS1,0.095755701,-0.050264957,0.116,0.142,1
RBM5,0.095863133,0.046779129,0.072,0.075,1
VPS8,0.095924695,-0.027044655,0.049,0.065,1
G3BP2,0.096465647,-0.047340559,0.286,0.328,1
TCHP,0.09653888,0.016943181,0.11,0.122,1
AP1S1,0.096600256,-0.024346431,0.059,0.08,1
WDR83,0.096655638,-0.050347193,0.047,0.067,1
ISOC1,0.096795491,-0.060721053,0.057,0.081,1
GOPC,0.096884354,-0.025206144,0.128,0.151,1
LPCAT1,0.096938408,0.057309951,0.271,0.295,1
TSR2,0.097000689,-0.123052858,0.159,0.205,1
ERO1A,0.097004937,-0.068980571,0.095,0.125,1
FAM210A,0.097075301,0.028070227,0.06,0.068,1
WDR18,0.097084621,-0.044273539,0.071,0.094,1
VARS,0.097134887,-0.025525828,0.047,0.062,1
RNF40,0.097498095,-0.057396668,0.083,0.11,1
CEACAM21,0.097504238,-0.031670318,0.086,0.108,1
MRPL13,0.097589172,-0.084913692,0.07,0.098,1
SIN3B,0.097590447,-0.04262514,0.052,0.072,1
NUP50,0.097657418,0.039221017,0.118,0.125,1
DDX42,0.097836345,0.059156205,0.166,0.172,1
P2RY10,0.097852557,-0.076623538,0.049,0.068,1
PLOD3,0.097993012,0.012552579,0.083,0.094,1
SMC1A,0.098003605,0.019184085,0.171,0.181,1
TOLLIP,0.098047793,0.044982331,0.081,0.078,1
GGCT,0.098098041,-0.006435909,0.07,0.082,1
CCDC22,0.098226718,-0.020409843,0.049,0.064,1
COA8,0.098270791,-0.037370536,0.1,0.125,1
MSL1,0.098333678,0.069009011,0.151,0.159,1
RIF1,0.098495408,0.038056089,0.105,0.11,1
KANSL1-AS1,0.098952415,0.035193312,0.083,0.091,1
PATL1,0.098953408,0.060053103,0.082,0.086,1
RPS6KA4,0.099206171,0.065719379,0.089,0.084,1
EXOSC1,0.099309239,-0.077496454,0.099,0.13,1
ERCC1,0.099312013,-0.023705079,0.113,0.136,1
NUP153,0.099480419,0.030531193,0.078,0.085,1
PTPMT1,0.099480782,-0.070340977,0.121,0.156,1
PIP4K2C,0.0995634,-0.070617832,0.047,0.072,1
RABL6,0.099640554,0.091518418,0.214,0.216,1
BOLA2B,0.100233977,-0.046489004,0.066,0.086,1
COX7A2,0.100273493,-0.057975815,0.535,0.595,1
PIM3,0.100796645,0.020450601,0.116,0.131,1
BZW2,0.100833269,0.08121541,0.067,0.057,1
NUDT1,0.100928903,0.01502897,0.101,0.119,1
FZR1,0.101068853,0.063381139,0.054,0.051,1
GMEB1,0.101238186,0.020380651,0.06,0.071,1
TRG-AS1,0.101299203,0.013265616,0.354,0.384,1
HEBP2,0.10145005,0.003646582,0.223,0.251,1
ZBTB20,0.101555861,0.016140727,0.124,0.139,1
SMARCB1,0.101599263,-0.024412805,0.157,0.181,1
CCDC115,0.101677918,-0.097512003,0.153,0.196,1
UTRN,0.101736687,0.043570319,0.357,0.388,1
GPR137,0.101846106,-0.054323629,0.034,0.053,1
NUTM2B-AS1,0.101896524,-0.082445137,0.152,0.189,1
CPSF3,0.102321863,-0.037074384,0.049,0.069,1
SEC23A,0.102371073,0.027462901,0.071,0.076,1
YIF1A,0.102709471,0.007273965,0.12,0.137,1
USP47,0.102797825,0.069940885,0.169,0.173,1
PIGBOS1,0.10311201,0.085833536,0.061,0.05,1
VAMP3,0.103301589,-0.089194568,0.045,0.071,1
SPATA13,0.103347224,-0.013347012,0.158,0.185,1
EHD4,0.103516353,0.063029953,0.074,0.068,1
TGFBR1,0.103535457,0.040406041,0.118,0.124,1
SEMA4D,0.10376337,-0.025974729,0.25,0.288,1
ZNF511,0.103848989,-0.040599199,0.095,0.119,1
SENP7,0.104220172,0.001933311,0.08,0.088,1
APOBR,0.104365306,0.085895222,0.054,0.05,1
GSK3B,0.104388156,-0.0401295,0.205,0.24,1
PPP1R8,0.104431209,0.006615772,0.047,0.055,1
NCAPD2,0.104466729,-0.014231829,0.057,0.073,1
ZNF431,0.104594333,-0.015726325,0.068,0.088,1
SLC36A4,0.104675724,-5.70E-05,0.042,0.05,1
SPG11,0.104796009,0.112564813,0.141,0.132,1
CYB5B,0.104802697,-0.027128157,0.139,0.173,1
AC073111.4,0.104869106,0.03841852,0.084,0.085,1
HAUS3,0.104973468,-0.014269406,0.095,0.119,1
C5orf22,0.105158596,0.001902861,0.043,0.054,1
MON1B,0.105178543,0.032679608,0.095,0.107,1
TENT5A,0.105444864,0.05431414,0.06,0.054,1
TRIM11,0.105678538,0.003368723,0.072,0.088,1
AGPS,0.105683745,0.049577428,0.062,0.068,1
NPHP3,0.105706311,-0.024797384,0.081,0.098,1
KIF21B,0.105812949,0.004877081,0.122,0.142,1
PTPN23,0.105858975,0.008910434,0.041,0.051,1
PSMD1,0.105898905,0.070646237,0.115,0.111,1
PEA15,0.105905923,0.06477047,0.075,0.068,1
NOP14-AS1,0.105917331,-0.030138764,0.066,0.085,1
NCALD,0.106053226,0.094468655,0.088,0.082,1
GMPS,0.106138621,-0.018418425,0.127,0.148,1
HAX1,0.106215792,-0.087091647,0.185,0.225,1
TSC22D3,0.106449561,0.011274211,0.808,0.842,1
C11orf49,0.106465783,-0.032520114,0.045,0.059,1
SEC22B,0.10654696,-0.096519838,0.099,0.133,1
MRPL44,0.106789825,-0.065301936,0.106,0.138,1
NBEAL1,0.106952229,0.017120394,0.078,0.087,1
TRAK2,0.106965094,0.031132361,0.058,0.062,1
TCEAL8,0.107241434,0.072195302,0.056,0.049,1
CNBD2,0.107301438,-0.007124684,0.058,0.068,1
EPRS,0.107369347,0.029241285,0.184,0.198,1
UBE2E1,0.107437795,-0.017295878,0.084,0.103,1
ATF6,0.107467736,-0.015131261,0.064,0.08,1
IFT57,0.10750602,-0.004155435,0.082,0.095,1
RPS27A,0.107536335,0.072481783,0.997,0.998,1
ARV1,0.107581585,-0.065178975,0.048,0.072,1
FGL2,0.107617307,0.043199831,0.058,0.056,1
SP2,0.107713975,0.011941833,0.078,0.092,1
BTBD2,0.107887912,-0.021928401,0.077,0.095,1
TDRD3,0.107899501,-0.010832974,0.042,0.054,1
DDX52,0.10813549,-0.009342247,0.07,0.081,1
HSPA4,0.108242337,0.004792074,0.135,0.151,1
DDRGK1,0.108556694,0.069021386,0.177,0.172,1
RALA,0.10859376,-0.098290068,0.108,0.14,1
PROSER1,0.109027059,0.063761678,0.055,0.052,1
ELOF1,0.109282293,-0.054004223,0.11,0.14,1
MSH2,0.109329205,0.046576382,0.053,0.054,1
SRA1,0.109486487,0.053453126,0.133,0.13,1
TMX1,0.109502295,-0.101271069,0.134,0.173,1
TRANK1,0.109678254,0.106779998,0.154,0.151,1
REXO2,0.109723563,0.059546524,0.188,0.192,1
CCL28,0.109755292,-0.002411588,0.062,0.075,1
XPNPEP3,0.109908203,-0.047725763,0.035,0.053,1
TNKS,0.110289442,-0.034487634,0.072,0.094,1
B4GALT1,0.110438751,-0.042521508,0.167,0.197,1
RPL7A,0.110442417,0.055910745,0.993,0.997,1
NRAS,0.110506626,-0.006225794,0.062,0.078,1
HINT2,0.110843718,0.006810473,0.152,0.166,1
P3H1,0.111013079,0.008507318,0.063,0.072,1
GOLGA3,0.111670675,0.020958936,0.079,0.087,1
SDHAF1,0.111912677,-0.014444465,0.077,0.095,1
DTWD1,0.111927889,-0.062269655,0.045,0.067,1
PKD1,0.112030318,0.017445859,0.079,0.088,1
SPECC1L,0.112075631,-0.093873121,0.055,0.08,1
CD244,0.112105211,0.01648296,0.104,0.113,1
ACBD3,0.112156242,0.035363725,0.103,0.113,1
ZNF426,0.112215795,-0.074149634,0.032,0.05,1
KLHDC3,0.112221322,-0.053989647,0.116,0.146,1
RPS21,0.112598001,0.00620827,0.987,0.995,1
ZNF84,0.112935581,0.008631265,0.062,0.071,1
LSM10,0.112937407,0.034351697,0.165,0.174,1
MRPL50,0.113008595,-0.067101856,0.054,0.076,1
RPL17,0.113230649,-2.78E-05,0.97,0.986,1
HACD2,0.113320367,-0.034416014,0.06,0.076,1
ZNF266,0.113338954,-0.030676387,0.072,0.092,1
WDR45,0.113590753,0.020191764,0.176,0.197,1
CCDC174,0.113667615,0.039051125,0.104,0.106,1
SMIM15,0.113805704,-0.034319435,0.062,0.079,1
AASDH,0.113853028,-0.026133551,0.043,0.058,1
SRCAP,0.113892844,0.085663718,0.092,0.086,1
TMEM222,0.114133956,0.016627989,0.127,0.144,1
RPP25L,0.114152326,-0.064919699,0.051,0.073,1
AP002387.2,0.114336136,-0.055581767,0.154,0.185,1
TSR3,0.114414666,-0.069921366,0.186,0.223,1
CYP20A1,0.114434171,-0.014042728,0.109,0.13,1
CAPRIN2,0.114436965,0.042084901,0.053,0.052,1
PIGL,0.114445826,-0.000458253,0.049,0.062,1
ZNF12,0.114455528,-0.02403146,0.081,0.1,1
MAP3K3,0.114462083,0.115201347,0.13,0.121,1
RNGTT,0.114470478,0.002559226,0.081,0.1,1
DDX58,0.114729214,-0.056508154,0.076,0.101,1
TP53TG1,0.114956559,0.047302852,0.154,0.162,1
TRAPPC11,0.115399239,0.010611787,0.053,0.063,1
NFATC2IP,0.115512505,0.046237091,0.187,0.198,1
CACYBP,0.115600149,0.003745625,0.238,0.263,1
CKAP2,0.115824106,0.036438382,0.05,0.059,1
S100B,0.115894391,0.048688453,0.064,0.049,1
ZNF251,0.115926113,0.058765958,0.05,0.045,1
LINC01003,0.115946523,0.022097025,0.06,0.063,1
ZNF267,0.116200625,-0.047653531,0.097,0.117,1
BTN3A2,0.116376497,0.054482262,0.249,0.263,1
ZNF641,0.116446146,-0.029664633,0.062,0.078,1
ZNF513,0.116539283,0.062705753,0.051,0.049,1
ARL3,0.116556605,-0.06173812,0.037,0.055,1
UBE3B,0.116622191,0.033803953,0.052,0.051,1
PPP6R2,0.116642619,0.002624519,0.113,0.13,1
OXR1,0.116671219,-0.020310237,0.083,0.1,1
SP140L,0.116688107,-0.057790299,0.175,0.206,1
SLC66A2,0.116689971,0.007917373,0.072,0.083,1
COIL,0.116735247,0.075383665,0.11,0.114,1
FUT11,0.116790643,0.068440577,0.207,0.212,1
TTC22,0.11681102,-0.048550795,0.036,0.055,1
PARN,0.11687619,-0.057139327,0.091,0.12,1
SERGEF,0.116901175,0.022624689,0.076,0.083,1
