Supplementary Data 2E. Differential gene expression in CD8A+ T cells at 12 vs 32 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TSPAN31,3.70289648638863e-06,-0.019747094,0.045,0.077,0.062212364
AQR,3.71845096535846e-06,-0.077457695,0.035,0.082,0.062473695
KIN,3.72137459975153e-06,-0.114875405,0.053,0.114,0.062522815
EXOC7,3.7625425946198e-06,-0.072625916,0.077,0.138,0.063214478
HLA-DRB1,3.76466776063087e-06,-0.362752458,0.243,0.442,0.063250183
ING3,3.77037836925124e-06,-0.072493681,0.042,0.09,0.063346127
SRPK1,3.78849473185038e-06,-0.056033984,0.113,0.187,0.0636505
GGA3,3.79793504087077e-06,-0.064946716,0.038,0.078,0.063809107
GATAD1,3.81432106611054e-06,-0.120155008,0.046,0.097,0.064084408
CNNM2,3.82535108036443e-06,-0.04157866,0.033,0.067,0.064269724
PEMT,3.84244761048858e-06,0.030714665,0.032,0.052,0.064556962
XPOT,3.84443612247352e-06,0.030649711,0.063,0.093,0.064590371
SINHCAF,3.87681961003088e-06,-0.010190077,0.044,0.079,0.065134446
TRIM56,3.87823004853642e-06,0.063945793,0.058,0.087,0.065158143
SLC30A9,3.91075447223241e-06,-0.053055771,0.064,0.109,0.065704586
CHMP6,3.91772384731059e-06,-0.013688468,0.059,0.095,0.065821678
PTMA,3.92866402104882e-06,-0.235559732,0.967,0.988,0.066005484
IRF2BPL,4.01474556775218e-06,-0.120354696,0.044,0.1,0.06745174
KARS,4.02076734694367e-06,-0.033520632,0.076,0.125,0.067552912
ZHX1,4.05555614119792e-06,-0.062201011,0.041,0.081,0.068137399
POLL,4.05698687088497e-06,-0.009958421,0.029,0.057,0.068161436
CEP85L,4.05790886218793e-06,-0.039831559,0.074,0.112,0.068176927
SLC25A51,4.06002819057397e-06,0.038173613,0.037,0.055,0.068212534
C12orf76,4.07091427432325e-06,0.034364587,0.053,0.077,0.068395431
TRMT1,4.08170725619857e-06,-0.125298976,0.043,0.106,0.068576764
NOL10,4.08488495089191e-06,-0.107539894,0.023,0.063,0.068630152
ACOX1,4.0910197165581e-06,0.010134622,0.03,0.05,0.068733222
RPL15,4.1131407161419e-06,0.335747803,0.959,0.971,0.069104877
YIPF2,4.12841170747643e-06,-0.122788643,0.034,0.086,0.069361445
AC025159.1,4.17377590655672e-06,0.021909272,0.068,0.097,0.070123609
RPL8,4.19827380710567e-06,0.158565211,0.984,0.989,0.070535198
C11orf49,4.23498875019807e-06,0.016228827,0.033,0.054,0.071152046
NFKB2,4.23812211092748e-06,-0.129171555,0.025,0.075,0.07120469
TRIM38,4.27957483313113e-06,-0.057251274,0.086,0.147,0.071901137
DDX23,4.28209222552867e-06,0.051163801,0.078,0.105,0.071943431
USP9X,4.30607493179635e-06,-0.016659391,0.061,0.096,0.072346365
ELAC2,4.30846458798575e-06,-0.065550001,0.061,0.116,0.072386514
MAP4K2,4.31472011133638e-06,-0.070130581,0.055,0.11,0.072491613
GSK3B,4.32414051579565e-06,-0.056948805,0.165,0.252,0.072649885
PSEN1,4.36694098424785e-06,-0.082968602,0.03,0.071,0.073368975
ZDHHC8,4.36773403626164e-06,-0.109466462,0.022,0.064,0.0733823
ZPR1,4.37024413899011e-06,-0.163360051,0.066,0.14,0.073424472
TAF8,4.38650368868784e-06,0.007623915,0.052,0.081,0.073697648
CCL5,4.4125249071787e-06,-0.06383275,0.985,0.982,0.074134831
STX7,4.43658076653303e-06,-0.130181995,0.042,0.11,0.074538993
AAGAB,4.44715356878908e-06,-0.066487664,0.055,0.11,0.074716627
MRPL32,4.45810832661263e-06,-0.164040591,0.042,0.114,0.074900678
VEZT,4.45899052748418e-06,-0.064365872,0.035,0.075,0.0749155
RRP8,4.46130287808957e-06,0.040817599,0.042,0.067,0.07495435
RDH11,4.46284830528718e-06,-0.127291231,0.07,0.146,0.074980314
RWDD4,4.52856088896774e-06,-0.105938129,0.061,0.121,0.076084351
SCNM1,4.57672968793566e-06,-0.066785187,0.095,0.167,0.076893635
ACADSB,4.59015031633364e-06,-0.009625917,0.04,0.064,0.077119115
MGAT4B,4.61345849632984e-06,-0.143815687,0.039,0.105,0.077510716
TNRC6A,4.64899439451588e-06,0.093955669,0.067,0.082,0.078107755
PYM1,4.66212837192939e-06,-0.056430746,0.061,0.112,0.078328419
ACAT1,4.6685417958656e-06,-0.066913751,0.044,0.091,0.078436171
PNPLA8,4.68683416399723e-06,-0.056180708,0.064,0.116,0.078743501
EIF1AY,4.69381091315445e-06,0.044299491,0.057,0.081,0.078860717
UBTF,4.72960451245119e-06,-0.161323276,0.154,0.265,0.079462085
ATG5,4.75307214544903e-06,-0.028166078,0.114,0.187,0.079856365
SCYL2,4.75484399051897e-06,-0.060935197,0.046,0.093,0.079886134
ECD,4.76243346438848e-06,-0.029210515,0.059,0.095,0.080013645
MIR4435-2HG,4.76474135308915e-06,-0.038086192,0.087,0.136,0.080052419
SPG7,4.78356571478856e-06,-0.200089548,0.079,0.165,0.080368688
KLRF1,4.8024599159893e-06,0.007037923,0.094,0.136,0.080686129
DBNDD2,4.82070486118313e-06,0.04177525,0.053,0.079,0.080992662
POLG,4.82119535617802e-06,-0.159280891,0.051,0.124,0.081000903
MUTYH,4.85602740539973e-06,-0.072328165,0.049,0.096,0.081586116
MLLT3,4.87819419268148e-06,-0.023503966,0.072,0.12,0.081958541
PCNX2,4.89311288517726e-06,0.017018916,0.04,0.059,0.08220919
UQCC3,4.91909055735799e-06,0.019157115,0.061,0.093,0.08264564
SEC14L1,4.93628663379123e-06,-0.074614984,0.042,0.089,0.082934552
ZNF302,4.95582641963716e-06,-0.085927417,0.034,0.079,0.08326284
ENDOD1,4.95705213800309e-06,-0.035461088,0.036,0.069,0.083283433
YLPM1,4.97783908560144e-06,-0.001691382,0.08,0.123,0.083632674
IKZF5,4.99581207964569e-06,0.067645641,0.046,0.065,0.083934639
ZNF75A,4.99951433039618e-06,-0.02702533,0.038,0.065,0.08399684
FRA10AC1,5.02521039696067e-06,-0.023805723,0.035,0.065,0.08442856
FNIP1,5.03868445584775e-06,-0.064567865,0.052,0.102,0.084654938
KPNA3,5.04682043383492e-06,0.041808756,0.09,0.137,0.08479163
NCAPD3,5.05802958463853e-06,-0.027773111,0.048,0.083,0.084979955
TRUB2,5.06133631564404e-06,-0.01595611,0.034,0.06,0.085035511
SLC9A9,5.06669114595444e-06,-0.048393936,0.031,0.07,0.085125478
PCNT,5.07848774078838e-06,-0.147682203,0.081,0.156,0.085323673
VPS35L,5.08020883487939e-06,0.067656795,0.052,0.067,0.085352589
COG6,5.11664537381242e-06,0.006414902,0.032,0.051,0.085964759
SMURF2,5.15548544397392e-06,-0.220504177,0.048,0.131,0.086617311
CENPK,5.20364525200083e-06,-0.059102202,0.052,0.104,0.087426444
GADD45A,5.23953434846173e-06,-0.166952431,0.031,0.096,0.088029417
ANKRD54,5.25023622728738e-06,-0.088539189,0.033,0.081,0.088209219
TMEM131,5.25273049881496e-06,-0.051325079,0.063,0.116,0.088251125
CCDC32,5.2711631536588e-06,-0.132967991,0.049,0.112,0.088560812
SLC25A25,5.29300479300128e-06,-0.04823322,0.025,0.064,0.088927774
FAM192A,5.31030958407409e-06,0.012379783,0.062,0.1,0.089218511
COX11,5.3176369922419e-06,0.02901817,0.077,0.109,0.089341619
BCAS4,5.38609666350022e-06,0.00749144,0.037,0.065,0.09049181
PSME4,5.38610304049552e-06,-0.041295505,0.068,0.114,0.090491917
HEATR5B,5.43086465465033e-06,-0.070070097,0.036,0.078,0.091243957
APPL2,5.4393906181095e-06,-0.181898479,0.023,0.087,0.091387202
Z99127.4,5.44086172494431e-06,-0.118045472,0.014,0.062,0.091411918
CDC14B,5.44561873160313e-06,-0.015116308,0.029,0.053,0.09149184
COX4I1,5.44606270189264e-06,0.213864789,0.866,0.926,0.091499299
BTAF1,5.4751221040456e-06,-0.042516378,0.082,0.135,0.091987526
PDHA1,5.50377183328094e-06,-0.063331667,0.053,0.109,0.092468871
MARK4,5.52319714898479e-06,-0.183781025,0.034,0.103,0.092795235
LYRM1,5.52499290687729e-06,-0.046661684,0.034,0.076,0.092825406
GMPPB,5.58905376717368e-06,0.056422115,0.042,0.058,0.093901692
KIAA1109,5.62848403970807e-06,-0.011430198,0.112,0.172,0.09456416
BTN3A1,5.64262180823388e-06,-0.206399694,0.146,0.282,0.094801689
DENND2D,5.64671846249953e-06,-0.140031635,0.203,0.331,0.094870517
ZMYM4,5.67959555848452e-06,-0.049193615,0.06,0.109,0.095422885
NPAT,5.68934878865907e-06,-0.007552264,0.07,0.116,0.095586749
ELMO2,5.70041256153411e-06,-0.195064238,0.044,0.124,0.095772631
MRPL3,5.70458312520725e-06,-0.105555371,0.069,0.14,0.095842701
MYNN,5.72864400806432e-06,-0.064793307,0.046,0.093,0.096246948
MRPS31,5.73384659375495e-06,-0.052043023,0.088,0.145,0.096334357
CARM1,5.78402187212962e-06,-0.187469185,0.018,0.075,0.097177351
ATP8A1,5.79167038845382e-06,0.103342844,0.116,0.145,0.097305854
UBE3B,5.80403039752451e-06,0.004300378,0.031,0.05,0.097513515
CRELD2,5.87755778321163e-06,-0.038294542,0.111,0.173,0.098748848
COP1,5.89804775760583e-06,0.000338802,0.057,0.087,0.0990931
CCAR2,5.90530491654015e-06,-0.119429203,0.059,0.137,0.099215028
CYP20A1,5.99063200272173e-06,-0.030040144,0.075,0.126,0.100648608
IWS1,5.99656901273239e-06,-0.00648205,0.075,0.118,0.100748356
HIST1H3A,6.00768626210353e-06,-0.058183506,0.031,0.073,0.100935137
COG4,6.02978727993626e-06,-0.162258195,0.047,0.116,0.101306456
ZC3H7A,6.03278420776044e-06,-0.040808975,0.08,0.123,0.101356807
STAT1,6.0438543154814e-06,-0.322265873,0.21,0.384,0.101542796
NSUN5,6.048985158999e-06,-0.136869966,0.056,0.124,0.101629
KIAA1143,6.05188831194364e-06,0.077283941,0.092,0.115,0.101677776
ZFAND2A,6.05758539729312e-06,-0.058407492,0.079,0.145,0.101773492
FAF2,6.09878454311239e-06,-0.035921356,0.036,0.074,0.102465679
PSMA3-AS1,6.11886887544061e-06,-0.070121484,0.078,0.145,0.102803116
PNPT1,6.11892379743e-06,-0.122516864,0.025,0.068,0.102804039
ZNF821,6.14464287567059e-06,-0.119033304,0.033,0.082,0.103236145
WDR44,6.16460870784875e-06,-0.007189483,0.03,0.058,0.103571591
RGP1,6.1914656525753e-06,-0.048498247,0.023,0.051,0.104022814
JKAMP,6.22151207142339e-06,-0.084256131,0.049,0.099,0.104527624
SVIP,6.22980196323561e-06,0.131907019,0.111,0.11,0.104666903
ASXL2,6.25322536303551e-06,0.036965346,0.098,0.137,0.105060439
RBM14,6.28470736334603e-06,0.035917832,0.088,0.126,0.105589368
ZC3H8,6.30363999232351e-06,0.06748095,0.07,0.091,0.105907456
RPL19,6.31042406113765e-06,0.138646608,0.997,0.999,0.106021435
TRAF6,6.3276401965282e-06,-0.025808864,0.045,0.086,0.106310683
SNHG22,6.33610182524945e-06,0.227598659,0.057,0.03,0.106452847
BAG3,6.3826890003589e-06,-0.015245716,0.025,0.05,0.107235558
ECPAS,6.38326013096356e-06,-0.072994264,0.043,0.09,0.107245153
GMFB,6.3983394841398e-06,0.009953114,0.051,0.076,0.107498502
FAM228B,6.40965689714807e-06,0.046264184,0.041,0.064,0.107688646
ECI1,6.41911112005321e-06,-0.0553446,0.068,0.114,0.107847486
EPS8L2,6.45985196980557e-06,0.02377152,0.044,0.063,0.108531973
ZDHHC4,6.46195204434184e-06,-0.046236845,0.033,0.066,0.108567256
ZFP14,6.54681954557046e-06,0.010490581,0.031,0.05,0.109993115
OXSR1,6.56449663320399e-06,-0.106768442,0.061,0.129,0.110290108
PSMC6,6.60679904660374e-06,-0.130065934,0.07,0.144,0.111000831
CTBS,6.61989619222569e-06,-0.001650614,0.051,0.08,0.111220876
MSANTD3,6.64586299709416e-06,-0.027072187,0.03,0.056,0.111657144
MRPS18B,6.65177807575528e-06,-0.062330013,0.087,0.147,0.111756523
ALKBH6,6.66951862690318e-06,-0.137921264,0.059,0.125,0.112054582
RITA1,6.68422997203315e-06,-0.027525574,0.029,0.056,0.112301748
PURB,6.70342808423622e-06,-0.123561534,0.02,0.072,0.112624295
PARP12,6.70840631110791e-06,-0.106064349,0.059,0.118,0.112707934
RANBP3,6.75105583304088e-06,-0.126956052,0.035,0.091,0.113424489
CC2D1A,6.77080876707721e-06,-0.065480631,0.051,0.101,0.113756358
TRMU,6.83654725069133e-06,-0.098150153,0.038,0.088,0.11486083
MZF1,6.85849565528972e-06,-0.045971069,0.027,0.057,0.115229586
ADIPOR2,6.89064421606997e-06,-0.0347849,0.079,0.134,0.115769713
EI24,6.90134870213904e-06,-0.068207083,0.049,0.098,0.11594956
CD2AP,6.90211259549882e-06,-0.056188836,0.053,0.096,0.115962394
NSMCE2,6.92216413327187e-06,0.004365436,0.03,0.054,0.11629928
ZC3H7B,6.9337576643748e-06,0.038655059,0.036,0.052,0.116494063
GBP3,6.9729814322848e-06,-0.062056366,0.053,0.102,0.117153061
SDCCAG8,6.97319819141085e-06,-0.024796422,0.034,0.061,0.117156703
UXS1,7.01479966967668e-06,-0.0226677,0.035,0.064,0.117855649
ARMCX6,7.02948401581459e-06,0.018447107,0.04,0.064,0.118102361
AC005332.4,7.03794344859934e-06,-0.082444444,0.054,0.109,0.118244488
SNRNP48,7.09976144406815e-06,-0.139274421,0.034,0.094,0.119283092
GFPT1,7.10717909034243e-06,0.018921916,0.055,0.081,0.119407716
OXR1,7.14523271452565e-06,-0.029141144,0.059,0.105,0.120047055
AC020911.2,7.16062424783865e-06,-0.015914322,0.025,0.051,0.120305648
MRPL46,7.17361193167115e-06,-0.002425736,0.04,0.068,0.120523854
TSFM,7.18713818388482e-06,-0.051614627,0.024,0.06,0.120751109
ASL,7.1905837607699e-06,-0.053805485,0.027,0.062,0.120808998
ELK3,7.28465486140942e-06,0.009726336,0.055,0.09,0.122389486
BAG5,7.32486774234797e-06,0.015139928,0.083,0.128,0.123065103
THOC5,7.37075651729064e-06,-0.028757325,0.031,0.062,0.12383608
SNUPN,7.37213195872242e-06,-0.083745887,0.027,0.071,0.123859189
BZW2,7.37643881687163e-06,-0.064808384,0.035,0.074,0.123931549
CPT1A,7.40241497742216e-06,0.030028996,0.073,0.112,0.124367974
LMBRD1,7.44203700246184e-06,-0.184274234,0.085,0.185,0.125033664
ARHGEF18,7.50822441220591e-06,-0.001391712,0.025,0.051,0.126145678
PIK3AP1,7.54874935569164e-06,-0.02827496,0.031,0.06,0.126826538
ZNF593,7.56189813621593e-06,0.044844617,0.046,0.064,0.127047451
AIMP2,7.56728619184234e-06,-0.059943347,0.021,0.054,0.127137975
FEZ2,7.62249291037084e-06,-0.143709431,0.041,0.106,0.128065503
BTG3,7.74740241187352e-06,-0.132492811,0.059,0.136,0.130164108
SCAMP4,7.78523186826828e-06,-0.073114092,0.06,0.121,0.130799681
ARFIP1,7.79148530492726e-06,0.026179111,0.044,0.067,0.130904745
ZNF683,7.80526066370275e-06,0.061413419,0.191,0.237,0.131136184
ZNF580,7.83253789794791e-06,-0.006782873,0.072,0.112,0.131594469
ARMC1,7.84288843783878e-06,-0.039481083,0.05,0.095,0.131768369
HERC5,7.91469276295678e-06,-0.087694065,0.027,0.065,0.132974753
DGLUCY,7.94034466118551e-06,0.019851289,0.088,0.135,0.133405731
LUZP1,7.94507493437181e-06,0.017122352,0.043,0.064,0.133485204
GUF1,7.98017009578387e-06,-0.02697441,0.025,0.054,0.134074838
RAVER1,7.99665454779258e-06,-0.139412476,0.038,0.099,0.134351793
SPART,8.02215966686622e-06,-0.085212037,0.027,0.064,0.134780305
FBXO3,8.09581280423985e-06,-0.100376871,0.05,0.109,0.136017751
PHF14,8.1041222934986e-06,-0.065592232,0.121,0.196,0.136157359
CRNKL1,8.14199581321612e-06,0.041330375,0.079,0.11,0.136793672
CDKN2A,8.15422227059724e-06,0.019839023,0.036,0.059,0.136999088
CCDC9,8.15557060360886e-06,0.008320023,0.032,0.053,0.137021742
WAC-AS1,8.16005083946581e-06,-0.033735206,0.048,0.087,0.137097014
CAMK1D,8.18978886770221e-06,-0.022847733,0.069,0.113,0.137596643
NIF3L1,8.22353531007363e-06,-0.009131528,0.027,0.053,0.138163617
IL5RA,8.25807355641977e-06,-0.045510308,0.041,0.077,0.138743894
UBR3,8.2907814002938e-06,-0.037008227,0.044,0.09,0.139293418
GPATCH3,8.31299924305486e-06,-0.111626354,0.028,0.078,0.1396667
SH2B1,8.37735519963589e-06,-0.044451676,0.066,0.118,0.140747945
BICRAL,8.47636466478719e-06,-0.129281988,0.049,0.102,0.142411403
PINX1,8.63281839030871e-06,-0.059151622,0.034,0.069,0.145039982
SLC39A1,8.65156728158191e-06,0.0091989,0.051,0.082,0.145354982
CTNNA1,8.66523377232933e-06,0.016459206,0.042,0.068,0.145584593
CAMK2G,8.69910113360884e-06,-0.114955905,0.065,0.124,0.146153598
KDM3A,8.70125146599227e-06,-0.049652893,0.07,0.126,0.146189726
MED1,8.74503062621035e-06,0.043736996,0.075,0.101,0.14692526
ELP6,8.783433883504e-06,-0.035168198,0.056,0.097,0.147570473
PRPF38A,8.79627366797616e-06,-0.054235207,0.066,0.117,0.147786194
DGCR2,8.82249427866371e-06,-0.056815382,0.042,0.082,0.148226726
UBXN7,8.88853663141567e-06,0.050443198,0.081,0.114,0.149336304
WDR45B,8.88955316189876e-06,-0.068688555,0.059,0.107,0.149353383
LAS1L,8.91170821329578e-06,-0.029897998,0.059,0.102,0.14972561
CEP192,8.95164566579844e-06,0.051061809,0.042,0.059,0.150396599
CEACAM21,9.00301935587251e-06,-0.114049967,0.037,0.092,0.151259728
EVA1C,9.17340388668392e-06,-0.006143932,0.052,0.079,0.154122359
GABPA,9.17380107980409e-06,-0.096757962,0.037,0.093,0.154129032
AP5M1,9.18514701997298e-06,-0.00297115,0.046,0.073,0.154319655
PDP1,9.22594934661007e-06,-0.103140105,0.023,0.068,0.155005175
INTS13,9.22933568594443e-06,-0.013994886,0.036,0.066,0.155062069
AGPS,9.25308597296097e-06,0.014211993,0.038,0.06,0.155461097
NUDCD3,9.30589011483978e-06,-0.010260082,0.056,0.09,0.15634826
QTRT1,9.34539703008713e-06,-0.10009777,0.049,0.106,0.157012016
UAP1,9.35693063339172e-06,-0.125724987,0.066,0.142,0.157205792
DENND4B,9.37907464546494e-06,-0.074483587,0.062,0.118,0.157577833
SIN3B,9.44722376085476e-06,-0.043799039,0.032,0.065,0.158722806
BMPR2,9.45829063100337e-06,-0.052081137,0.034,0.073,0.158908741
HERC1,9.49492013082946e-06,0.062358917,0.118,0.168,0.159524153
DYRK4,9.49535258101159e-06,0.015574306,0.041,0.066,0.159531419
NBAS,9.51274825101311e-06,-0.043841783,0.054,0.101,0.159823683
AL590550.1,9.53629200054294e-06,-0.080117121,0.036,0.084,0.160219242
ZNF84,9.57390003546855e-06,0.015349134,0.041,0.066,0.160851094
MIS12,9.63436253271261e-06,-0.016604001,0.028,0.055,0.161866925
SUGP1,9.65465387552904e-06,-0.069622191,0.029,0.07,0.16220784
PIK3R3,9.67943557361402e-06,-0.069138104,0.018,0.054,0.162624197
PDE12,9.70998589730408e-06,-0.10692996,0.04,0.093,0.163137473
TENT5A,9.79089517391224e-06,-0.14487425,0.042,0.107,0.16449683
FLYWCH1,9.87684610471687e-06,-0.029952534,0.027,0.058,0.165940891
LAIR1,9.88299742157074e-06,-0.130578278,0.085,0.168,0.16604424
AQP3,9.89257565116951e-06,-0.088438898,0.044,0.088,0.166205164
LGR6,9.90168907640597e-06,-0.060980926,0.062,0.124,0.166358278
MED17,9.9352394921512e-06,-0.108002989,0.04,0.098,0.166921959
ZNF12,9.9475103492597e-06,-0.037319284,0.046,0.082,0.167128121
SPECC1L,9.99849354971979e-06,0.079666308,0.062,0.077,0.16798469
OGFOD3,1.00109641882484e-05,-0.090751665,0.03,0.081,0.168194209
FASTKD1,1.01285329770535e-05,-0.080136427,0.021,0.059,0.170169483
MVB12B,1.01362855932779e-05,-0.051723493,0.045,0.084,0.170299734
JMJD7,1.01428233319579e-05,0.046724092,0.062,0.085,0.170409575
ZMPSTE24,1.01972501515408e-05,-0.042325516,0.049,0.09,0.171324
MAU2,1.0216154084686e-05,-0.066333798,0.055,0.112,0.171641605
SMPD4,1.02528230518482e-05,-0.086156916,0.044,0.098,0.17225768
PALLD,1.02841552615062e-05,-0.097936062,0.048,0.103,0.172784093
MRPL13,1.03056858804481e-05,-0.027200644,0.048,0.091,0.173145828
PLCB1,1.04712383729651e-05,0.097670743,0.094,0.109,0.175927276
KIAA0100,1.06176631650922e-05,0.004492697,0.068,0.115,0.178387359
SLC30A5,1.06385988720031e-05,-0.001414682,0.063,0.097,0.1787391
XPNPEP1,1.06868341699932e-05,-0.059304428,0.048,0.097,0.179549501
TRIP12,1.07210952657852e-05,-0.00715941,0.101,0.151,0.180125122
CHD6,1.07666130959343e-05,-0.049874791,0.086,0.145,0.180889867
ARMH3,1.09044179349969e-05,-0.033137772,0.031,0.06,0.183205126
RRBP1,1.09479563109844e-05,-0.010104161,0.092,0.14,0.183936614
TRMT2B,1.09685651613026e-05,-0.080646561,0.03,0.068,0.184282863
METTL14,1.10022989104657e-05,0.040654025,0.053,0.072,0.184849624
BABAM2,1.10531713219234e-05,0.023367979,0.04,0.062,0.185704331
KBTBD4,1.10904364313027e-05,-0.077856964,0.04,0.085,0.186330422
COG7,1.11575861154085e-05,-0.077626214,0.021,0.054,0.187458604
ATP13A2,1.11858518231882e-05,-0.113313862,0.034,0.09,0.187933496
ABR,1.11926031973071e-05,-0.077749812,0.041,0.09,0.188046926
ATP6V1E1,1.12182808353322e-05,-0.087006528,0.055,0.111,0.188478336
DDX19A,1.12250888771328e-05,-0.046942879,0.048,0.087,0.188592718
SLC41A3,1.12578468188764e-05,-0.016953317,0.062,0.104,0.189143084
B3GLCT,1.13353852788646e-05,0.006625556,0.036,0.058,0.190445808
NOP16,1.13478150812417e-05,-0.01747154,0.036,0.066,0.190654641
WWOX,1.13596013014126e-05,0.069672936,0.039,0.05,0.190852661
FAM3C,1.13829671809959e-05,-0.096351593,0.037,0.085,0.191245232
PIP4K2C,1.14665469951049e-05,-0.081443322,0.038,0.082,0.192649456
ASPSCR1,1.14772903260414e-05,-0.114169613,0.036,0.085,0.192829955
ZNF224,1.15759878531558e-05,-0.0482117,0.041,0.079,0.194488172
PPIE,1.16211089786418e-05,-0.047363711,0.072,0.122,0.195246252
POC1B,1.16714830487539e-05,-0.000246812,0.057,0.088,0.196092587
C11orf21,1.17166722845482e-05,-0.237063995,0.095,0.211,0.196851811
ATP8B2,1.17343359108439e-05,-0.073022451,0.062,0.121,0.197148578
TRIM14,1.17361707401134e-05,-0.015213154,0.071,0.116,0.197179405
NKAPD1,1.18085122062446e-05,0.036879237,0.057,0.079,0.198394814
HIST1H4F,1.19483751219597e-05,0.426675531,0.105,0.055,0.20074465
DPH1,1.20664235424068e-05,-0.050090653,0.058,0.106,0.202727982
FABP5,1.20714356160626e-05,-0.106064257,0.029,0.089,0.20281219
UTP6,1.2146292172737e-05,-0.077247585,0.038,0.081,0.204069855
DENND1B,1.21591425485455e-05,0.016851227,0.049,0.081,0.204285754
CLCN7,1.21641582187637e-05,-0.094149198,0.021,0.064,0.204370022
NAA30,1.22156848008115e-05,-0.010566604,0.033,0.056,0.20523572
PPP2R3C,1.22410474732235e-05,-0.056358381,0.06,0.114,0.205661839
PGM2,1.23180547504837e-05,-0.157407631,0.021,0.078,0.206955638
ALG12,1.23295176201871e-05,-0.10309979,0.034,0.085,0.207148226
CWF19L1,1.23727115647017e-05,-0.07273088,0.034,0.078,0.207873927
LGALS8,1.24089121583471e-05,0.010292705,0.065,0.1,0.208482133
HDHD3,1.24174612529148e-05,0.054714642,0.048,0.061,0.208625767
ACOT9,1.24270598337501e-05,-0.104438713,0.033,0.073,0.208787032
TMEM273,1.24547291434962e-05,0.011787836,0.04,0.061,0.209251904
CACTIN,1.2519593940287e-05,-0.095858741,0.021,0.065,0.210341698
AGAP1,1.26275033080922e-05,-0.037212222,0.058,0.109,0.212154683
ASCC3,1.26682780959963e-05,-0.1782273,0.077,0.154,0.21283974
UBQLN2,1.26751067891708e-05,-0.047415825,0.087,0.139,0.212954469
AC079781.5,1.26875098330037e-05,-0.112972309,0.035,0.082,0.213162853
MSI2,1.27036410251381e-05,-0.047869187,0.062,0.109,0.213433873
JAK2,1.27048375143025e-05,-0.004494877,0.038,0.062,0.213453975
SETD3,1.27459832042625e-05,-0.06003546,0.072,0.129,0.214145264
USF3,1.28836281793183e-05,0.038578303,0.07,0.1,0.216457837
SNX15,1.28938765240725e-05,-0.113365709,0.055,0.119,0.216630019
TMEM222,1.29352736232734e-05,-0.144852442,0.067,0.143,0.217325532
FBXO9,1.29487253727088e-05,-0.074550598,0.121,0.198,0.217551535
H3F3A,1.29668502633153e-05,-0.436667072,0.724,0.911,0.217856051
AGAP2,1.29765127453407e-05,-0.119778168,0.054,0.121,0.218018391
CHD3,1.30026579802827e-05,-0.057870494,0.195,0.285,0.218457657
SLC50A1,1.30072174487039e-05,0.063596868,0.061,0.082,0.21853426
RALB,1.30479821322168e-05,-0.1103973,0.027,0.079,0.219219148
ORC5,1.30512826632098e-05,-0.041727111,0.027,0.058,0.2192746
BET1,1.3070554460502e-05,0.050084324,0.036,0.051,0.219598385
MYO6,1.31007539024903e-05,-0.159590037,0.044,0.109,0.220105766
KHNYN,1.31073806951726e-05,-0.007597428,0.044,0.074,0.220217103
CIRBP,1.31441969787843e-05,-0.238516053,0.623,0.813,0.220835653
IBTK,1.31711455134222e-05,-0.071716642,0.063,0.12,0.221288416
BBIP1,1.32834656228521e-05,-0.010681599,0.056,0.092,0.223175506
NIT1,1.33085818805047e-05,-0.04467899,0.041,0.077,0.223597484
NR2C1,1.33400807218146e-05,0.079370943,0.043,0.056,0.224126696
WDR77,1.33453321641244e-05,-0.076772644,0.038,0.084,0.224214926
MCRIP2,1.34508479085398e-05,-0.005401587,0.039,0.059,0.225987696
RNPEP,1.34523771939627e-05,-0.13742027,0.057,0.13,0.226013389
SMG5,1.35404257275418e-05,-0.08195656,0.044,0.092,0.227492693
SMIM20,1.35407840348309e-05,-0.028771019,0.05,0.089,0.227498713
MORC3,1.35860648202247e-05,-0.027723639,0.133,0.205,0.228259475
SAP130,1.36384704446445e-05,-0.11583199,0.029,0.076,0.229139942
RELL1,1.36560028257355e-05,0.025958857,0.033,0.051,0.229434503
UBR1,1.36571715829019e-05,-0.110527013,0.057,0.121,0.22945414
DDX19B,1.37208344735647e-05,-0.02662835,0.048,0.087,0.23052374
ZNF664,1.38477107387616e-05,0.017441899,0.064,0.092,0.232655388
RPP25L,1.38851601963504e-05,-0.036061317,0.032,0.059,0.233284576
MIOS,1.39645858729265e-05,-0.005801955,0.04,0.073,0.234619007
ENPP4,1.3983088460296e-05,-0.044553315,0.064,0.109,0.234929869
LYN,1.39879482637358e-05,-0.135255503,0.042,0.107,0.235011519
THAP7,1.40054530331191e-05,-0.045591161,0.066,0.116,0.235305616
MACO1,1.40726565708697e-05,-0.077669724,0.042,0.088,0.236434703
ENDOG,1.40971405143902e-05,-0.059905513,0.051,0.097,0.236846058
SMC4,1.41511577332923e-05,0.022107386,0.048,0.079,0.237753601
DCP1B,1.42158248673638e-05,0.016175295,0.055,0.087,0.238840074
PPFIA1,1.43567375841349e-05,-0.125462311,0.044,0.101,0.241207548
SLC35E2B,1.45652811672748e-05,-0.106429509,0.056,0.117,0.244711289
DNAJB9,1.46634522604888e-05,0.033905708,0.07,0.095,0.246360661
DNTTIP1,1.47159400701037e-05,-0.04028356,0.033,0.071,0.247242509
