Supplementary Data 2C. Differential gene expression in CD8A+ T cells at pre-treatment vs 12 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
VPS13B,0.281424048,0.064484811,0.101,0.081,1
METRN,0.281502541,-0.02649861,0.136,0.133,1
NBPF19,0.281632555,-0.029090239,0.077,0.071,1
SLC25A12,0.281865782,-0.003906035,0.069,0.074,1
GPR65,0.281924761,-0.056080601,0.277,0.281,1
CCT2,0.282243292,0.106962396,0.312,0.265,1
ARPC5L,0.282394182,-0.011965906,0.487,0.479,1
MORC3,0.282720287,0.082086007,0.205,0.18,1
VBP1,0.283006152,0.000645258,0.12,0.116,1
NAA25,0.283286673,0.007775286,0.055,0.055,1
TRAT1,0.283368126,-0.09032983,0.09,0.102,1
RUVBL1,0.283676259,-0.031795432,0.117,0.127,1
EIF2S3,0.28380136,-0.04896537,0.367,0.368,1
SLC6A6,0.283808079,0.087077446,0.064,0.051,1
TTC28-AS1,0.284350823,-0.046034794,0.059,0.069,1
ZNF354B,0.284503618,-0.034427579,0.039,0.05,1
RPTOR,0.284704783,-0.030201823,0.155,0.14,1
IPO7,0.284893335,0.029490383,0.109,0.097,1
DPY30,0.28499501,-0.048569364,0.158,0.159,1
TRIM28,0.285023935,0.090408164,0.269,0.231,1
ZNF490,0.285284483,0.047945251,0.062,0.056,1
UBASH3A,0.285471439,-0.065873663,0.099,0.111,1
BPTF,0.285486719,0.055901923,0.509,0.466,1
SLC44A2,0.285577579,0.151111147,0.378,0.319,1
GNG5,0.285711697,0.02421142,0.474,0.455,1
LDB1,0.285896173,-0.018195268,0.199,0.189,1
ZCCHC8,0.28592034,-0.027036072,0.098,0.097,1
PPP1CA,0.286121326,0.176899625,0.791,0.73,1
RNF26,0.286166442,-0.027580711,0.043,0.05,1
RCC1L,0.286344656,0.009463521,0.09,0.087,1
GLRX3,0.286405472,-0.012345706,0.167,0.163,1
SLC66A2,0.28802645,0.025273168,0.104,0.083,1
WASHC2A,0.288138308,0.06414663,0.1,0.08,1
TESC,0.288217237,0.009806524,0.12,0.12,1
ANP32B,0.288548433,-0.071051763,0.574,0.569,1
PTPRM,0.288684591,0.081583263,0.067,0.049,1
SMIM27,0.288773679,-0.064744564,0.127,0.136,1
PAGR1,0.289113335,-0.068435844,0.149,0.169,1
TMEM238,0.289397512,-0.126823719,0.167,0.196,1
CASP7,0.289492457,0.063242869,0.073,0.053,1
SNRNP40,0.289651606,0.089076524,0.186,0.163,1
ICAM3,0.289732746,-0.020834303,0.64,0.637,1
CDC23,0.290121497,0.015581752,0.058,0.049,1
ARFIP1,0.290132549,-0.051023807,0.067,0.072,1
NBR1,0.290392835,0.080133256,0.178,0.143,1
CSPP1,0.2905694,0.030877572,0.071,0.055,1
PIAS2,0.290816948,-0.044192663,0.058,0.062,1
BBIP1,0.291454603,-0.057697819,0.092,0.104,1
PSMD7,0.291455488,-0.032690573,0.28,0.282,1
PARP10,0.291710392,0.12045944,0.254,0.212,1
RAB8A,0.291718105,0.063712584,0.308,0.267,1
DNAJC19,0.291951306,-0.02697003,0.226,0.235,1
NFATC1,0.291983824,-0.049508093,0.057,0.065,1
RPL17,0.292164638,-0.077080816,0.982,0.986,1
MRPL2,0.29225924,0.008260083,0.107,0.108,1
KMT2A,0.292346129,-0.056488593,0.471,0.481,1
FAM8A1,0.292360611,-0.035703713,0.079,0.088,1
DNTTIP1,0.29250733,-0.019677444,0.071,0.075,1
RIC8B,0.292641476,-0.054113321,0.039,0.051,1
RALGDS,0.292700727,0.007183969,0.313,0.309,1
WARS,0.29273355,0.00365916,0.083,0.086,1
PSMB2,0.292793062,-0.065786094,0.272,0.274,1
C1orf50,0.292806133,-0.046686101,0.071,0.077,1
PSMF1,0.292952023,0.108697296,0.343,0.298,1
UNG,0.292961616,-0.01304839,0.069,0.076,1
COG6,0.292973124,0.065954623,0.051,0.035,1
DNAJC8,0.292982789,-0.014402345,0.378,0.374,1
DHX30,0.293105039,0.068227122,0.157,0.131,1
TOP3B,0.293214895,0.026990912,0.052,0.048,1
CALU,0.293263101,-0.047868703,0.083,0.092,1
PLCD1,0.293463594,-0.040236831,0.092,0.094,1
MOGS,0.293526967,-0.072105867,0.186,0.197,1
ANKRD13D,0.293750977,-0.049098878,0.301,0.311,1
ADAR,0.294366807,0.029589676,0.38,0.366,1
CACNA2D2,0.294372153,-0.018564182,0.085,0.091,1
SENP2,0.29441349,-0.040143452,0.047,0.058,1
IFIT2,0.294568398,-0.000690677,0.068,0.068,1
FASTKD2,0.294636193,-0.050839192,0.058,0.069,1
JARID2,0.29511537,0.051289473,0.126,0.102,1
CHMP4A,0.295326795,0.073592316,0.241,0.2,1
PITHD1,0.295358983,0.106223727,0.263,0.227,1
SMARCAL1,0.295605282,-0.01249807,0.054,0.049,1
PARP12,0.296260947,0.036222592,0.118,0.099,1
FAF2,0.296370273,-0.016568962,0.074,0.065,1
PAXX,0.296391628,-0.019108168,0.733,0.73,1
OFD1,0.296488088,-0.051480119,0.237,0.259,1
ZFAND1,0.296581879,-0.057327175,0.1,0.109,1
ATF6B,0.296830741,-0.019519808,0.312,0.313,1
PLEKHO2,0.297031684,0.06366557,0.053,0.033,1
SNAP29,0.297091419,0.085612833,0.125,0.102,1
CBX1,0.297168855,0.077495584,0.114,0.088,1
AP2M1,0.297186682,0.022352093,0.426,0.419,1
SRRM2,0.297207736,-0.082493,0.722,0.732,1
PHC3,0.297273749,0.00049749,0.197,0.2,1
CROT,0.297357333,-0.057122035,0.061,0.068,1
BRMS1,0.297365059,-0.000865181,0.18,0.183,1
SMC2,0.297366065,-0.022080144,0.045,0.051,1
LSM4,0.297371531,-0.068398462,0.242,0.253,1
BLVRB,0.297549494,-0.057786904,0.046,0.055,1
YEATS4,0.29768078,-0.00100398,0.087,0.091,1
NUBP2,0.297733978,-0.005065731,0.223,0.201,1
ULK3,0.298148246,0.073051806,0.19,0.167,1
SPTSSA,0.298344498,-0.005605272,0.063,0.059,1
GOLPH3,0.298367941,0.019431039,0.313,0.285,1
DPP7,0.29854832,0.026849612,0.514,0.499,1
LIPA,0.298647573,0.116407396,0.191,0.152,1
PCMTD2,0.298757797,-0.036379658,0.095,0.097,1
ZNF266,0.29889285,-0.029224767,0.089,0.092,1
CYB5R3,0.298936374,0.095145275,0.285,0.236,1
RBM23,0.298989332,0.099499049,0.109,0.078,1
CEP95,0.299208185,0.073041069,0.131,0.107,1
COQ10A,0.299537675,0.0611445,0.077,0.059,1
ISG15,0.299702641,0.079555816,0.178,0.159,1
SLAMF6,0.299714183,-0.013993188,0.245,0.244,1
SGK3,0.299798829,-0.00088855,0.077,0.082,1
ZNF669,0.299924443,0.002059214,0.046,0.052,1
SNHG7,0.299980757,0.112944998,0.299,0.253,1
FAM172A,0.299991783,-0.078086884,0.151,0.167,1
VPS13D,0.300049233,-0.070127746,0.074,0.089,1
SPG11,0.300088858,-0.05436892,0.13,0.132,1
IFNAR2,0.300174007,-0.046476262,0.139,0.148,1
RNFT1,0.30030233,-0.020526228,0.113,0.122,1
TDP2,0.30031774,-0.029804611,0.106,0.108,1
STK19,0.300425919,0.020297656,0.08,0.062,1
TMEM14C,0.300528092,-0.118620176,0.049,0.075,1
CCDC93,0.30060698,0.058249272,0.092,0.085,1
POLD4,0.300711237,-0.024872043,0.417,0.406,1
SH2D1A,0.300763128,-0.006773902,0.28,0.282,1
FERMT3,0.30090374,-0.002790711,0.403,0.393,1
MFF,0.300974767,-0.037197306,0.226,0.226,1
FNDC3B,0.301031786,0.021678751,0.098,0.083,1
SAMD9L,0.301490151,-0.065437477,0.138,0.149,1
UBL5,0.301513026,0.02685291,0.689,0.676,1
RAB24,0.301595714,-0.075658418,0.159,0.172,1
IL10RB,0.301651634,-0.004865103,0.085,0.075,1
EXOG,0.301956937,0.057601971,0.063,0.048,1
ZMYM5,0.302020912,-0.041416519,0.137,0.136,1
HNRNPD,0.302107707,-0.008987148,0.496,0.491,1
NDE1,0.302429215,0.012472578,0.165,0.166,1
RRP7A,0.302741487,-0.072300705,0.136,0.153,1
LY6E,0.302835218,0.008888062,0.686,0.675,1
CSNK1A1,0.302929303,-0.033329448,0.365,0.357,1
USP33,0.302958663,0.0101847,0.182,0.185,1
JTB,0.302999035,0.036074272,0.493,0.48,1
TMEM120A,0.303131503,-0.002423249,0.12,0.122,1
RBSN,0.303292438,-0.037588167,0.049,0.055,1
ARIH2,0.303326049,-0.011172043,0.364,0.354,1
MCRIP2,0.30355117,-0.062800538,0.059,0.077,1
ITM2C,0.303859002,0.00947424,0.048,0.051,1
RPL10,0.303943499,-0.023219375,0.998,0.999,1
ADK,0.304100511,0.000700787,0.115,0.112,1
ARHGAP35,0.304146013,-0.036020478,0.09,0.101,1
BTBD1,0.304236322,-0.029070161,0.142,0.133,1
AP5Z1,0.304465296,0.074609497,0.125,0.103,1
TM2D2,0.304485464,0.060375662,0.057,0.042,1
LTBP3,0.304581305,0.01738902,0.062,0.05,1
EXOC5,0.305033154,-0.066791892,0.101,0.111,1
KIF3B,0.30512547,0.042420372,0.058,0.046,1
TMEM107,0.305169719,0.085666461,0.16,0.133,1
TAPBPL,0.305464279,0.03159853,0.154,0.147,1
WIPI2,0.305498,0.079678329,0.204,0.173,1
VPS26B,0.305615415,0.119501925,0.325,0.286,1
MGST3,0.305650424,-0.018406733,0.35,0.346,1
RSL1D1,0.305936362,-0.079709436,0.375,0.396,1
DHRS1,0.306199713,-0.018835646,0.068,0.076,1
ANKRD36,0.306658736,-0.039107004,0.198,0.211,1
SELPLG,0.30669989,0.014776393,0.628,0.601,1
PTPN4,0.306915675,0.068787429,0.406,0.38,1
RAB40C,0.306987918,-0.022540761,0.051,0.055,1
MARCH6,0.307026367,-0.039863897,0.182,0.189,1
PRDX3,0.307052057,0.10315997,0.139,0.107,1
ADD3,0.307279891,-0.050508856,0.434,0.434,1
NAT10,0.307503649,-0.042935734,0.05,0.05,1
ECHS1,0.307987824,-0.031753771,0.143,0.153,1
LSM14A,0.308091867,-0.005854547,0.467,0.454,1
FAM118A,0.308213353,0.034795282,0.072,0.055,1
TCF25,0.308378499,0.165447623,0.687,0.627,1
PRKAG2,0.308401963,-0.045856444,0.084,0.089,1
GMPR2,0.308570144,0.002452347,0.149,0.151,1
NCALD,0.308593772,0.031550576,0.093,0.082,1
MOB1A,0.309183888,-0.018711884,0.38,0.38,1
ITK,0.309249866,0.064653219,0.392,0.347,1
CREB1,0.309511966,-0.068154666,0.176,0.183,1
RPS6KA4,0.30965089,0.087845718,0.111,0.084,1
MSL1,0.309693382,-0.049393163,0.162,0.159,1
THAP4,0.309804114,0.073493917,0.144,0.114,1
NDUFAF8,0.309820788,-0.067834893,0.195,0.212,1
SHISA5,0.30982805,0.117485708,0.552,0.509,1
BSG,0.309905264,0.010691653,0.607,0.581,1
TOMM20,0.310086162,-0.059779845,0.495,0.501,1
UQCC3,0.310165368,-0.059100299,0.093,0.102,1
TSPAN2,0.310190454,0.023402069,0.126,0.11,1
LAG3,0.310233345,0.106622833,0.201,0.172,1
THEM6,0.310269127,0.007104171,0.064,0.05,1
MARCH9,0.310549694,0.05149417,0.213,0.192,1
SBDS,0.310567735,0.049418668,0.404,0.383,1
PHF21A,0.310596324,-0.000491898,0.112,0.101,1
SCP2,0.310620163,0.065729486,0.412,0.383,1
CDK7,0.310848848,0.055399529,0.058,0.046,1
RIN3,0.311180346,-0.017700374,0.113,0.12,1
PSMG1,0.311247459,0.055004499,0.058,0.039,1
PIGBOS1,0.31138608,-0.013047685,0.053,0.05,1
BTN2A1,0.311411826,-0.058209647,0.123,0.131,1
NFKB1,0.311475407,0.025675272,0.158,0.133,1
UQCC2,0.311597912,-0.050609188,0.093,0.099,1
BOP1,0.311913606,-0.026767517,0.083,0.081,1
MTMR12,0.311951148,0.020221493,0.077,0.061,1
RNF130,0.312266029,-0.043515247,0.13,0.136,1
C5orf24,0.312362356,-0.037906367,0.085,0.095,1
RANBP1,0.312596569,0.071447083,0.259,0.237,1
DAPK3,0.312677917,-0.001233989,0.103,0.106,1
BSCL2,0.312723156,0.00914873,0.071,0.061,1
ZNF675,0.313098448,-0.022430721,0.055,0.055,1
RNF25,0.313285201,-0.036416253,0.061,0.069,1
FAM107B,0.313312308,-0.109639484,0.54,0.557,1
NAE1,0.31341911,-0.03845446,0.141,0.148,1
ARL1,0.313858443,0.072912574,0.103,0.077,1
PNN,0.313865979,-0.058125012,0.353,0.367,1
ZNF706,0.31443295,-0.030797006,0.297,0.294,1
ZBTB11,0.314446887,0.008129288,0.117,0.117,1
LARP1,0.314562703,0.053102278,0.091,0.071,1
ZDHHC3,0.314563629,-0.005429985,0.122,0.122,1
ECI1,0.314612282,0.017281931,0.114,0.113,1
PUS7L,0.314664075,-0.033553835,0.102,0.117,1
MYO1F,0.314743692,0.050055151,0.466,0.435,1
XPO1,0.314750058,-0.045735657,0.193,0.205,1
GTF2I,0.315115603,0.009747026,0.214,0.205,1
NOL10,0.315471465,0.052204797,0.063,0.047,1
PDRG1,0.315642794,0.055528347,0.074,0.062,1
RNF220,0.315790629,0.001258869,0.301,0.277,1
HTRA2,0.316032269,0.059665401,0.128,0.1,1
SCAF4,0.316107875,0.05010049,0.178,0.163,1
RNF14,0.316116237,-0.042695137,0.097,0.103,1
AL121944.1,0.316210901,0.017443726,0.058,0.053,1
PSMC3,0.316409004,0.064895296,0.233,0.188,1
LPCAT1,0.316849134,0.151745903,0.361,0.295,1
QRICH1,0.316852651,-0.028887194,0.176,0.181,1
KDM5B,0.316935836,-0.016201063,0.054,0.061,1
CRIPT,0.317050622,-0.066079742,0.076,0.092,1
MSRB1,0.317179382,-0.030392122,0.048,0.051,1
BAZ2B,0.317385901,0.001511125,0.058,0.062,1
TMEM161A,0.317438375,0.070819934,0.104,0.077,1
CAPN1,0.317519286,0.108409405,0.267,0.228,1
AC008555.4,0.317537437,-0.027260035,0.137,0.136,1
WDR18,0.317587685,-0.032841052,0.088,0.094,1
RSBN1,0.317710357,-0.065682754,0.228,0.23,1
TTC32,0.318186962,-0.038004672,0.1,0.105,1
ZHX2,0.318242316,-0.051850875,0.046,0.056,1
COPS9,0.318725021,-0.049976535,0.377,0.386,1
TTC13,0.318896488,0.061090017,0.089,0.072,1
NIP7,0.318938987,-0.00372369,0.149,0.142,1
CSNK2A2,0.318954594,0.068115913,0.153,0.124,1
STK39,0.318985469,0.082883813,0.201,0.166,1
KATNB1,0.31903768,0.075060063,0.072,0.049,1
GTF3A,0.319528985,-0.011104837,0.522,0.529,1
LYRM2,0.319710254,-0.028722594,0.129,0.138,1
MICU2,0.319769391,-0.048042802,0.177,0.181,1
CNPPD1,0.319782043,0.072560301,0.289,0.268,1
INO80D,0.320145571,0.025580786,0.119,0.109,1
CRLS1,0.320308653,0.059965849,0.08,0.059,1
DNAJC21,0.321337482,-0.035243132,0.218,0.212,1
PGGHG,0.321515474,-0.079565831,0.079,0.099,1
FRMD8,0.321555201,0.00619397,0.125,0.111,1
KCTD10,0.321660657,-0.028587427,0.047,0.05,1
ERI3,0.32172582,-0.056529718,0.112,0.125,1
GBP2,0.321867067,0.086826763,0.284,0.249,1
HEXA,0.322000435,-0.056370871,0.224,0.238,1
CFAP20,0.322378618,0.086501391,0.127,0.104,1
TOP1,0.322510644,-0.000826533,0.212,0.192,1
C2CD5,0.32260698,0.059022311,0.062,0.045,1
UBR3,0.322731917,0.01382546,0.09,0.073,1
TMEM185A,0.322761242,-0.00240732,0.077,0.07,1
ILF2,0.322948884,0.135916333,0.344,0.287,1
NPDC1,0.323234332,-0.094661183,0.165,0.19,1
RCOR3,0.323271161,0.031582042,0.107,0.103,1
NDRG1,0.323290302,-0.026410631,0.096,0.102,1
TSPAN14,0.323339476,-0.005219524,0.317,0.306,1
SGTB,0.323497934,-0.01109902,0.06,0.068,1
KIAA0100,0.323615617,-0.046112477,0.115,0.112,1
PPT1,0.323718395,-0.004368553,0.151,0.155,1
SHPRH,0.32388088,0.054119235,0.117,0.11,1
IDS,0.323905666,0.089941126,0.544,0.511,1
VAV3,0.324619716,-0.039432909,0.185,0.196,1
CRK,0.324634187,-0.01235673,0.069,0.075,1
PPP2R5B,0.324648119,0.04082942,0.064,0.048,1
RPS10,0.324724835,-0.123462402,0.089,0.113,1
CFAP298,0.324740449,-0.001295513,0.173,0.166,1
LMBRD2,0.324802267,-0.047056752,0.042,0.05,1
RPL24,0.324914649,-0.038057349,0.976,0.977,1
CCDC7,0.325033618,0.0342111,0.054,0.051,1
STX5,0.32534508,-0.01203214,0.143,0.14,1
SHKBP1,0.32584029,-0.011250568,0.327,0.317,1
SMARCC2,0.325946358,0.093375504,0.28,0.249,1
TRAPPC6B,0.326285842,-0.034294636,0.092,0.097,1
PTPN23,0.326394634,0.044282115,0.067,0.051,1
VAMP5,0.326422619,0.009706591,0.298,0.297,1
GPATCH4,0.326471261,-0.054169451,0.069,0.076,1
ABRACL,0.326545815,0.102102207,0.358,0.318,1
AMBRA1,0.326566362,0.025164211,0.074,0.056,1
IDH3G,0.326588612,0.005316108,0.248,0.227,1
KAT8,0.32717183,-0.016797249,0.163,0.168,1
FAM120A,0.32744865,0.073574415,0.225,0.186,1
TOMM70,0.327936262,-0.043505359,0.105,0.118,1
DMAC2,0.328313194,0.027373022,0.057,0.043,1
REV3L,0.328863851,0.052822253,0.147,0.12,1
RASSF3,0.328962571,0.034821201,0.113,0.091,1
PPA2,0.329021799,-0.03139654,0.108,0.12,1
CLK3,0.329181432,0.083584781,0.209,0.181,1
PYGO2,0.329303091,0.011969398,0.096,0.087,1
HMGN3,0.329338963,-0.002421715,0.445,0.437,1
SIT1,0.329476732,0.013451659,0.295,0.291,1
CHMP6,0.329539399,-0.019995669,0.095,0.101,1
ARPP19,0.329794536,0.053912266,0.167,0.158,1
TXNDC12,0.329825687,-0.019633579,0.215,0.212,1
SCAMP3,0.329872953,-0.009525217,0.191,0.191,1
NUDT2,0.329922252,-0.045994801,0.07,0.078,1
ABCF2,0.330324028,-0.050137134,0.105,0.116,1
TOR1AIP1,0.330491772,0.041072571,0.18,0.172,1
NFATC3,0.330552449,0.092754629,0.333,0.297,1
TEN1,0.331114705,0.002297108,0.055,0.055,1
MYDGF,0.331236989,-0.023105053,0.305,0.31,1
AFF1,0.331308238,-0.075729636,0.102,0.123,1
COMMD1,0.33144886,-0.00459079,0.16,0.146,1
CHRNB1,0.331500516,-0.016517101,0.061,0.066,1
LLGL2,0.331620694,0.135919711,0.242,0.193,1
PLEK,0.331748409,0.137612056,0.763,0.68,1
GPN1,0.331958415,-0.018159599,0.098,0.098,1
RBBP4,0.332171332,0.013134882,0.373,0.363,1
ANAPC13,0.332264639,0.007387593,0.107,0.109,1
TAF1C,0.332387125,0.042008564,0.064,0.049,1
UQCRB,0.3325864,-0.06063013,0.712,0.712,1
ERCC6L2,0.332633807,-0.033661926,0.093,0.091,1
MRPL9,0.332747478,-0.06232871,0.193,0.198,1
NDUFB3,0.333257789,-0.024543092,0.241,0.232,1
AKTIP,0.333534779,0.036826075,0.063,0.048,1
LYRM1,0.333849946,-0.031429812,0.076,0.078,1
DDX49,0.33399245,-0.021800013,0.086,0.091,1
NFATC2IP,0.333999007,-0.005048785,0.205,0.198,1
TUBE1,0.334211645,-0.018799108,0.043,0.05,1
TDG,0.334405293,0.050076513,0.123,0.107,1
ZNF460,0.334589016,-0.050931156,0.067,0.081,1
OTULINL,0.334702216,-0.003431146,0.07,0.075,1
POLR2K,0.334801536,0.028898773,0.243,0.209,1
ILF3-DT,0.334809233,-0.014160893,0.139,0.14,1
LINC00649,0.334957551,0.055993573,0.121,0.102,1
HELZ,0.335149651,-0.013824017,0.189,0.195,1
MIF4GD,0.335157236,0.037284929,0.215,0.183,1
MIF,0.33518621,-0.022198335,0.79,0.793,1
CREBBP,0.335272372,0.035917181,0.158,0.14,1
DAZAP1,0.335698604,-0.026795507,0.36,0.361,1
SMIM7,0.335804409,-0.020453981,0.192,0.185,1
PEF1,0.336316016,-0.004430262,0.173,0.169,1
RNF11,0.336864387,0.065895183,0.169,0.149,1
DNAJB2,0.336921166,0.08518973,0.1,0.077,1
SYNE2,0.337044738,-0.078965728,0.661,0.667,1
SAR1B,0.337090914,-0.007667562,0.126,0.116,1
CRTAM,0.337168927,-0.033264532,0.06,0.066,1
ISG20,0.337192591,0.047457656,0.382,0.345,1
UBE2L3,0.337221025,-0.007827919,0.377,0.354,1
FAM217B,0.337374144,-0.025131925,0.09,0.088,1
RTL8C,0.337457306,0.045510276,0.143,0.131,1
ZDHHC12,0.337471665,-0.01059802,0.129,0.132,1
WDR41,0.337692768,0.047501467,0.073,0.053,1
EEF1B2,0.337793128,-0.054545598,0.96,0.958,1
HAT1,0.337810503,0.061995453,0.12,0.099,1
TRAPPC11,0.337914606,0.054254024,0.073,0.063,1
SNU13,0.337953098,0.075772089,0.459,0.432,1
CELF1,0.338001702,-0.058182883,0.143,0.157,1
NPRL3,0.338009056,0.016835107,0.135,0.133,1
BRD3,0.338022688,0.035430376,0.106,0.098,1
TPP2,0.338034791,0.072227143,0.204,0.179,1
EFCAB14,0.338039696,-0.02147238,0.247,0.25,1
PINX1,0.338211614,0.032914289,0.069,0.055,1
LAIR1,0.338406125,0.05778799,0.168,0.157,1
GPAA1,0.338550382,0.021311396,0.271,0.26,1
GNS,0.338677273,0.001879047,0.086,0.077,1
MTCH1,0.338734488,0.097435634,0.372,0.323,1
MPHOSPH10,0.339104312,-0.065354412,0.125,0.133,1
GMIP,0.339294645,0.087561736,0.197,0.156,1
TRIM11,0.33951516,0.076702793,0.11,0.088,1
APOBEC3G,0.339724865,0.039971933,0.478,0.451,1
KMT5A,0.33975271,0.033383579,0.055,0.042,1
RWDD1,0.339983302,-0.043636266,0.406,0.409,1
TRAF7,0.340306911,0.058756571,0.111,0.097,1
NOP56,0.340396099,0.044854004,0.16,0.147,1
MED4,0.340426207,-0.028058606,0.217,0.218,1
PRDM1,0.340607935,-0.031227232,0.283,0.284,1
MIIP,0.340628147,-0.01100876,0.142,0.15,1
PAPOLG,0.340741514,0.016575585,0.075,0.063,1
SNHG14,0.340795255,-0.04154039,0.053,0.062,1
GPS1,0.341427328,0.043269282,0.248,0.238,1
ZNF507,0.341552005,-0.019500263,0.063,0.07,1
HS6ST1,0.341591928,-0.020326127,0.066,0.066,1
FAM76B,0.341598179,0.005977887,0.118,0.119,1
ZC3H7B,0.341647784,-0.034241516,0.052,0.063,1
NOP16,0.341738279,-0.029847427,0.066,0.068,1
DCTN2,0.341766954,0.109096663,0.304,0.257,1
COA6-AS1,0.34195042,-0.044955333,0.049,0.059,1
ARMC6,0.342003189,0.032866107,0.095,0.077,1
CCT5,0.342003314,0.026147144,0.28,0.269,1
AGO3,0.342157813,-0.048469904,0.108,0.122,1
NCLN,0.342432004,-0.041478228,0.091,0.1,1
EIF2S2,0.342447992,0.056298076,0.256,0.229,1
CYP20A1,0.34265159,-0.010420817,0.126,0.13,1
RHOT1,0.342696363,0.052551196,0.097,0.075,1
MVD,0.342740188,0.080500722,0.172,0.14,1
HOOK2,0.342861219,0.061310588,0.065,0.049,1
UFL1,0.343526593,-0.044584552,0.134,0.139,1
MEN1,0.34357938,0.074590931,0.096,0.071,1
YWHAB,0.343684805,0.08300557,0.815,0.788,1
SYNCRIP,0.343909904,-0.089943284,0.225,0.238,1
ALAS1,0.34409703,0.027441922,0.063,0.049,1
BICD1,0.344212883,-0.026615985,0.043,0.051,1
TBL1XR1,0.344377837,-0.045876509,0.111,0.122,1
RSPRY1,0.344673271,0.052071328,0.081,0.061,1
DDHD2,0.345030453,0.024336373,0.078,0.078,1
ATP13A1,0.345380307,0.036048869,0.106,0.088,1
PRKDC,0.345480391,-0.060604876,0.265,0.257,1
LYPLAL1,0.345490119,-0.022290968,0.06,0.066,1
EIF3I,0.345708193,-0.015363092,0.358,0.351,1
INTS9,0.345848692,0.0465261,0.057,0.04,1
RBIS,0.345860406,-0.054423824,0.299,0.296,1
PSPC1,0.345884023,-0.043832666,0.16,0.168,1
CEBPD,0.345909442,-0.060331299,0.133,0.126,1
USP16,0.345927105,0.034778046,0.26,0.237,1
ISOC1,0.345943645,0.06810955,0.097,0.081,1
HAUS2,0.345962465,-0.060041673,0.074,0.082,1
PTPN18,0.346252151,0.10874628,0.306,0.268,1
MSH3,0.346258505,0.011171453,0.076,0.063,1
KIFAP3,0.346294568,-0.034185361,0.114,0.122,1
FAM49B,0.346411954,0.003655523,0.436,0.42,1
ATP6AP1,0.346447032,0.019104225,0.267,0.256,1
TRIM13,0.346477667,-0.011668342,0.059,0.064,1
TCEA2,0.346564729,-0.058815845,0.086,0.088,1
CNEP1R1,0.346642225,0.001156206,0.063,0.064,1
PPIF,0.346727066,0.066322725,0.079,0.055,1
AP3S2,0.346784046,-0.026095305,0.05,0.049,1
ZMAT2,0.346814818,-0.023252189,0.276,0.282,1
NONO,0.346920327,0.044151796,0.406,0.365,1
CNOT4,0.347048681,-0.002465372,0.226,0.206,1
PCSK7,0.347391258,-0.033628816,0.261,0.257,1
OSBPL7,0.347476126,0.049606866,0.104,0.088,1
POLR2I,0.347669291,0.013632734,0.2,0.201,1
C11orf49,0.347671539,-0.048340987,0.054,0.059,1
LZTR1,0.347951779,-0.036317759,0.055,0.062,1
ARMCX3,0.348037392,0.067842169,0.099,0.075,1
KDM2A,0.348509596,0.095752895,0.28,0.243,1
DDT,0.348941502,-0.019372194,0.255,0.247,1
SLC17A5,0.348972136,0.039996211,0.064,0.055,1
ZNF831,0.349011267,-0.009191859,0.148,0.139,1
MRPS22,0.349198384,0.081862276,0.105,0.077,1
MGRN1,0.34926624,0.064577921,0.124,0.1,1
PPIP5K2,0.349633948,-0.075705775,0.112,0.122,1
TRMU,0.349655787,0.03968866,0.088,0.079,1
CD2,0.34974186,0.01825019,0.708,0.701,1
PI4K2A,0.349847965,0.037599373,0.065,0.058,1
TCERG1,0.350257326,0.102038634,0.177,0.15,1
NEDD1,0.350358154,0.030950848,0.091,0.073,1
GOLT1B,0.350391271,0.022252915,0.097,0.092,1
MICAL2,0.350477456,0.019231755,0.068,0.063,1
AZIN1,0.350507647,0.084137526,0.158,0.124,1
PTPN6,0.350626568,0.057952414,0.364,0.352,1
FKBP8,0.350679237,0.038652903,0.625,0.601,1
NAPG,0.350694459,0.0387827,0.084,0.075,1
USE1,0.350711411,-0.061331099,0.07,0.083,1
TM9SF2,0.35076982,0.078899181,0.291,0.256,1
TPGS2,0.351112878,0.029324631,0.162,0.139,1
SARAF,0.351270768,-0.057245614,0.815,0.808,1
PHF10,0.351271505,-0.049124057,0.106,0.116,1
CWF19L1,0.351330225,0.00666718,0.078,0.067,1
CAB39,0.352047989,0.116048396,0.206,0.174,1
EXOSC7,0.352240518,-0.038093826,0.09,0.101,1
AKAP8,0.352714553,0.030153025,0.098,0.078,1
TSPOAP1-AS1,0.352971556,-0.057813996,0.068,0.082,1
SLC9A3R1,0.353039757,0.167206114,0.8,0.742,1
NAA10,0.353188987,-0.04234961,0.048,0.058,1
RILPL2,0.353244178,0.06102623,0.184,0.151,1
AC027644.3,0.353267376,0.057719099,0.055,0.043,1
AP2S1,0.353494596,0.046464623,0.322,0.304,1
VEZF1,0.354528943,0.073280503,0.229,0.194,1
TNKS2,0.35503262,0.083440271,0.256,0.23,1
LSM3,0.35512325,-0.02110751,0.222,0.22,1
ECE1,0.355625795,-0.062826872,0.062,0.076,1
CCNI,0.355749075,0.095334704,0.818,0.776,1
CHD1,0.355873716,0.098655071,0.343,0.295,1
NPRL2,0.35635801,-0.014643235,0.217,0.21,1
MYNN,0.356517358,-0.042035004,0.093,0.1,1
DIS3L2,0.356998868,0.039290118,0.069,0.062,1
IRF1,0.35712356,0.138537647,0.612,0.562,1
